date,buckshot_nswc_seal,dragomir_sabre,osiris_elite_crew,seal_team_6_soldier_nswc_seal,slingshot_phoenix,soldier_phoenix,lt._commander_ricksaw_nswc_seal,b_squadron_officer_sas,special_agent_ava_fbi,blackwolf_sabre,enforcer_phoenix,maximus_sabre,the_elite_mr._muhlik_elite_crew,3rd_commando_company_ksk,'two_times'_mccoy_usaf_tacp,rezan_the_ready_sabre,'the_doctor'_romanov_sabre,markus_delrow_fbi_hrt,operator_fbi_swat,prof._shahmat_elite_crew,getaway_sally_the_professionals,number_k_the_professionals,little_kev_the_professionals,safecracker_voltzmann_the_professionals,sergeant_bombson_swat,john_'van_healen'_kask_swat,'blueberries'_buckshot_nswc_seal,sir_bloody_loudmouth_darryl_the_professionals,dragomir_sabre_footsoldier,sir_bloody_miami_darryl_the_professionals,cmdr._mae_'dead_cold'_jamison_swat,sir_bloody_skullhead_darryl_the_professionals,chem-haz_specialist_swat,bio-haz_specialist_swat,street_soldier_phoenix,1st_lieutenant_farlow_swat,'two_times'_mccoy_tacp_cavalry,sir_bloody_darryl_royale_the_professionals,sir_bloody_silent_darryl_the_professionals,sous-lieutenant_medic_gendarmerie_nationale,trapper_aggressor_guerrilla_warfare,vypa_sista_of_the_revolution_guerrilla_warfare,officer_jacques_beltram_gendarmerie_nationale,'medium_rare'_crasswater_guerrilla_warfare,arno_the_overgrown_guerrilla_warfare,aspirant_gendarmerie_nationale,bloody_darryl_the_strapped_the_professionals,chef_d'escadron_rouchard_gendarmerie_nationale,chem-haz_capitaine_gendarmerie_nationale,cmdr._davida_'goggles'_fernandez_seal_frogman,cmdr._frank_'wet_sox'_baroud_seal_frogman,col._mangos_dabisi_guerrilla_warfare,crasswater_the_forgotten_guerrilla_warfare,d_squadron_officer_nzsas,elite_trapper_solman_guerrilla_warfare,trapper_guerrilla_warfare,lieutenant_'tree_hugger'_farlow_swat,lieutenant_rex_krikey_seal_frogman,primeiro_tenente_brazilian_1st_battalion,jungle_rebel_elite_crew
2021-11-27 00:00:00+00:00,0.51,0.377,0.285,1.022,0.467,0.268,2.939,0.715,3.855,0.826,0.354,0.361,1.087,1.457,0.609,0.777,1.795,0.449,0.72,0.359,6.727,5.449,1.873,1.865,0.882,0.844,0.902,6.356,0.509,10.333,2.49,3.609,1.795,0.98,1.124,1.009,0.613,3.936,3.016,0.509,0.751,6.559,1.627,4.226,0.827,0.444,3.002,4.002,1.713,5.826,5.749,2.043,2.428,0.899,3.181,1.336,0.921,1.014,1.839,0.475
2021-11-28 00:00:00+00:00,0.502,0.375,0.285,1.024,0.471,0.26,3.018,0.71,3.882,0.827,0.346,0.354,1.048,1.462,0.609,0.787,1.766,0.431,0.714,0.35,6.707,5.686,1.883,1.88,0.89,0.841,0.931,6.413,0.522,10.317,2.53,3.637,1.814,0.941,1.142,1.005,0.617,3.978,2.967,0.517,0.744,6.654,1.604,4.118,0.843,0.444,3.01,3.919,1.681,5.861,5.6,2.079,2.328,0.908,3.18,1.33,0.918,1.02,1.908,0.481
2021-11-29 00:00:00+00:00,0.505,0.378,0.286,1.064,0.474,0.254,3.037,0.715,3.854,0.831,0.349,0.361,1.091,1.448,0.63,0.773,1.791,0.433,0.719,0.352,6.664,5.775,1.86,1.896,0.904,0.821,0.928,6.369,0.571,10.286,2.525,3.706,1.829,0.972,1.134,1.006,0.639,4.015,3.043,0.506,0.763,6.588,1.642,4.24,0.829,0.457,3.049,4.076,1.767,5.857,5.695,2.142,2.382,0.893,3.167,1.364,0.955,1.069,2.076,0.513
2021-11-30 00:00:00+00:00,0.492,0.353,0.265,0.996,0.438,0.247,2.922,0.692,3.789,0.778,0.333,0.341,1.043,1.417,0.601,0.739,1.722,0.408,0.687,0.335,6.695,5.537,1.788,1.815,0.85,0.805,0.907,6.48,0.523,10.116,2.446,3.606,1.692,0.947,1.083,0.951,0.594,3.889,2.858,0.47,0.695,6.562,1.584,4.352,0.756,0.414,2.905,3.966,1.682,6.02,5.765,2.097,2.34,0.87,3.064,1.301,0.934,0.987,1.905,0.466
2021-12-01 00:00:00+00:00,0.491,0.36,0.267,1.02,0.43,0.252,2.998,0.711,3.793,0.784,0.328,0.338,1.046,1.447,0.579,0.729,1.719,0.401,0.705,0.33,6.729,5.825,1.785,1.845,0.829,0.803,0.906,6.458,0.517,10.218,2.513,3.603,1.758,0.941,1.09,0.966,0.6,3.959,2.953,0.47,0.637,6.433,1.471,4.275,0.703,0.391,2.787,3.721,1.56,5.849,5.515,1.949,2.388,0.784,2.94,1.188,0.858,0.956,1.77,0.423
2021-12-02 00:00:00+00:00,0.506,0.371,0.274,1.059,0.428,0.25,3.129,0.73,4.12,0.837,0.337,0.351,1.127,1.496,0.617,0.76,1.855,0.405,0.722,0.35,6.959,6.095,1.879,1.927,0.854,0.834,0.955,6.627,0.532,10.566,2.546,3.795,1.781,0.954,1.132,1.021,0.616,4.147,2.943,0.453,0.625,6.619,1.528,4.506,0.733,0.402,2.952,3.926,1.59,5.996,5.768,2.056,2.481,0.781,2.944,1.2,0.861,1.001,1.853,0.432
2021-12-03 00:00:00+00:00,0.512,0.379,0.28,1.082,0.445,0.255,3.235,0.735,4.107,0.857,0.346,0.36,1.169,1.511,0.629,0.794,1.929,0.432,0.734,0.364,7.124,6.18,1.91,1.975,0.912,0.875,0.972,6.671,0.563,10.92,2.689,3.899,1.901,0.974,1.153,1.086,0.636,4.351,3.122,0.472,0.718,6.978,1.597,4.778,0.801,0.415,3.038,3.988,1.727,6.243,5.993,2.165,2.622,0.877,3.14,1.308,0.978,1.073,1.901,0.456
2021-12-04 00:00:00+00:00,0.537,0.384,0.278,1.129,0.464,0.267,3.349,0.757,4.27,0.94,0.35,0.381,1.205,1.57,0.682,0.819,1.989,0.461,0.781,0.382,7.237,6.44,1.976,2.08,0.948,0.901,0.992,6.775,0.566,11.029,2.731,4.053,2.037,1.029,1.217,1.112,0.679,4.489,3.256,0.521,0.805,7.324,1.679,4.952,0.823,0.445,3.251,4.17,1.841,6.493,6.108,2.267,2.701,0.937,3.258,1.299,1.013,1.127,1.937,0.503
2021-12-05 00:00:00+00:00,0.542,0.39,0.286,1.153,0.481,0.268,3.402,0.774,4.27,0.965,0.357,0.375,1.234,1.618,0.69,0.836,2.016,0.47,0.767,0.386,7.321,6.644,1.997,2.077,0.954,0.89,1.01,6.746,0.586,11.032,2.743,4.067,2.066,1.061,1.272,1.104,0.695,4.453,3.309,0.62,0.843,7.505,1.704,5.102,0.855,0.46,3.325,4.231,1.89,6.614,6.216,2.273,2.74,0.974,3.312,1.329,1.029,1.153,1.962,0.51
2021-12-06 00:00:00+00:00,0.557,0.389,0.296,1.189,0.492,0.283,3.474,0.794,4.325,0.972,0.357,0.385,1.246,1.595,0.686,0.858,2.017,0.481,0.782,0.389,7.513,6.679,2.004,2.084,0.961,0.912,1.027,6.997,0.548,11.321,2.727,4.069,2.072,1.088,1.297,1.16,0.694,4.54,3.339,0.636,0.836,7.489,1.711,5.172,0.903,0.485,3.372,4.384,1.891,6.71,6.166,2.327,2.832,1.044,3.412,1.366,1.087,1.206,2.061,0.525
2021-12-07 00:00:00+00:00,0.571,0.409,0.292,1.187,0.497,0.284,3.471,0.817,4.315,1.0,0.359,0.388,1.254,1.611,0.689,0.861,2.024,0.484,0.793,0.383,7.725,6.683,2.015,2.106,0.967,0.928,1.024,7.139,0.545,11.655,2.831,4.103,2.1,1.107,1.327,1.196,0.708,4.501,3.306,0.629,0.819,7.367,1.775,5.251,0.894,0.519,3.404,4.3,1.957,6.837,6.236,2.318,2.86,1.111,3.46,1.376,1.095,1.231,2.083,0.525
2021-12-08 00:00:00+00:00,0.566,0.412,0.295,1.228,0.507,0.28,3.362,0.803,4.305,1.014,0.366,0.389,1.245,1.629,0.675,0.864,2.028,0.479,0.789,0.387,7.816,6.713,2.017,2.104,1.004,0.907,1.002,7.143,0.567,11.747,2.82,4.181,2.159,1.127,1.331,1.169,0.699,4.649,3.344,0.585,0.717,7.126,1.673,5.107,0.82,0.471,3.319,4.012,1.897,6.419,6.106,2.15,2.74,0.955,3.393,1.314,1.021,1.161,1.747,0.459
2021-12-09 00:00:00+00:00,0.573,0.409,0.295,1.179,0.532,0.291,3.322,0.815,4.436,1.009,0.368,0.398,1.21,1.617,0.697,0.853,2.055,0.487,0.793,0.385,7.893,6.648,1.984,2.109,1.033,0.923,1.03,7.118,0.555,11.43,2.868,4.264,2.127,1.142,1.322,1.169,0.719,4.727,3.295,0.593,0.703,7.085,1.662,4.936,0.846,0.494,3.212,3.958,1.893,6.184,5.862,2.087,2.67,0.955,3.31,1.326,1.011,1.124,1.906,0.464
2021-12-10 00:00:00+00:00,0.582,0.413,0.302,1.196,0.543,0.297,3.392,0.815,4.372,0.984,0.366,0.392,1.219,1.608,0.692,0.859,2.064,0.484,0.793,0.387,7.961,6.884,2.078,2.168,1.009,0.922,1.028,7.183,0.571,11.712,2.808,4.343,2.109,1.171,1.347,1.162,0.707,4.872,3.343,0.613,0.722,6.959,1.714,4.917,0.866,0.503,3.298,3.883,1.879,6.238,5.845,2.055,2.645,1.001,3.278,1.354,1.041,1.138,1.899,0.488
2021-12-11 00:00:00+00:00,0.586,0.423,0.309,1.258,0.552,0.304,3.377,0.814,4.348,0.981,0.381,0.404,1.229,1.656,0.703,0.889,2.037,0.487,0.804,0.397,7.903,6.944,2.136,2.186,0.99,0.921,1.027,7.353,0.567,11.537,2.889,4.393,2.143,1.166,1.378,1.19,0.712,4.825,3.46,0.605,0.734,6.913,1.735,4.963,0.851,0.511,3.378,3.919,1.835,6.31,5.755,2.039,2.662,1.015,3.352,1.387,1.079,1.14,1.894,0.505
2021-12-12 00:00:00+00:00,0.615,0.422,0.312,1.216,0.558,0.297,3.442,0.82,4.341,0.969,0.37,0.4,1.249,1.671,0.699,0.87,2.041,0.487,0.804,0.389,8.007,6.981,2.13,2.147,0.991,0.916,1.029,7.205,0.568,12.066,2.773,4.429,2.069,1.171,1.358,1.158,0.695,4.742,3.454,0.599,0.736,6.985,1.623,4.953,0.851,0.506,3.325,3.927,1.874,6.33,5.775,2.068,2.731,1.019,3.335,1.357,1.064,1.074,1.861,0.51
2021-12-13 00:00:00+00:00,0.612,0.425,0.315,1.22,0.568,0.292,3.41,0.827,4.446,0.968,0.36,0.4,1.261,1.652,0.699,0.842,2.003,0.487,0.798,0.385,8.105,6.778,2.133,2.152,0.999,0.958,1.03,7.02,0.56,12.078,2.779,4.396,1.987,1.125,1.361,1.145,0.697,4.831,3.453,0.6,0.781,6.98,1.657,4.863,0.876,0.523,3.366,3.916,1.866,6.386,5.84,2.098,2.656,1.014,3.369,1.406,1.034,1.086,1.876,0.528
2021-12-14 00:00:00+00:00,0.615,0.43,0.32,1.211,0.563,0.309,3.437,0.823,4.476,0.979,0.379,0.398,1.263,1.654,0.719,0.858,2.026,0.491,0.813,0.386,8.205,6.935,2.172,2.153,1.003,0.928,1.064,7.125,0.568,11.676,2.831,4.418,2.127,1.117,1.377,1.118,0.69,4.866,3.444,0.609,0.783,7.025,1.646,4.923,0.856,0.524,3.37,3.917,1.844,6.474,5.985,2.158,2.693,0.992,3.341,1.429,1.058,1.074,1.909,0.529
2021-12-15 00:00:00+00:00,0.58,0.424,0.317,1.171,0.536,0.307,3.292,0.778,4.281,0.939,0.368,0.393,1.202,1.608,0.69,0.819,1.973,0.475,0.78,0.372,7.572,6.767,2.087,2.068,0.961,0.908,1.018,6.94,0.564,11.613,2.685,4.186,2.008,1.084,1.335,1.105,0.673,4.579,3.21,0.567,0.698,6.763,1.519,4.773,0.82,0.475,3.23,3.705,1.717,6.403,5.779,1.975,2.525,0.944,3.163,1.343,1.017,1.014,1.757,0.5
2021-12-16 00:00:00+00:00,0.581,0.415,0.316,1.166,0.522,0.302,3.416,0.774,4.289,0.945,0.362,0.392,1.183,1.615,0.675,0.788,1.931,0.481,0.779,0.365,7.93,6.821,2.048,2.086,0.969,0.912,1.025,7.299,0.549,11.718,2.655,4.23,1.973,1.064,1.317,1.1,0.661,4.508,3.336,0.552,0.696,6.704,1.51,4.601,0.811,0.471,3.164,3.624,1.704,6.086,5.414,1.966,2.61,0.905,3.056,1.352,1.033,0.959,1.834,0.492
2021-12-17 00:00:00+00:00,0.585,0.42,0.316,1.185,0.525,0.309,3.363,0.769,4.343,0.943,0.371,0.385,1.191,1.607,0.683,0.82,2.0,0.487,0.785,0.384,7.628,6.798,2.086,2.099,0.996,0.89,1.056,7.278,0.561,12.001,2.703,4.343,1.988,1.067,1.386,1.113,0.664,4.536,3.322,0.547,0.685,6.77,1.5,4.573,0.816,0.488,3.198,3.568,1.675,6.151,5.42,1.965,2.593,0.926,3.095,1.376,1.042,0.976,1.887,0.507
2021-12-18 00:00:00+00:00,0.579,0.411,0.314,1.159,0.53,0.306,3.306,0.774,4.318,0.944,0.365,0.38,1.186,1.632,0.695,0.841,1.986,0.474,0.776,0.367,7.867,6.941,2.083,2.143,0.958,0.886,1.044,7.044,0.568,12.271,2.72,4.412,2.017,1.073,1.38,1.134,0.683,4.615,3.391,0.544,0.696,6.818,1.505,4.427,0.829,0.485,3.28,3.463,1.648,6.034,5.319,1.981,2.534,0.941,3.115,1.345,1.017,0.955,1.868,0.503
2021-12-19 00:00:00+00:00,0.582,0.408,0.316,1.192,0.533,0.303,3.433,0.798,4.455,0.92,0.362,0.385,1.206,1.631,0.69,0.844,2.039,0.473,0.776,0.381,8.021,7.154,2.124,2.098,0.959,0.901,1.049,7.035,0.582,11.82,2.745,4.263,1.988,1.065,1.436,1.118,0.69,4.689,3.411,0.539,0.718,6.695,1.494,4.468,0.853,0.482,3.267,3.499,1.663,6.06,5.296,1.987,2.597,0.945,3.023,1.356,1.04,0.959,1.876,0.498
2021-12-20 00:00:00+00:00,0.58,0.401,0.314,1.142,0.538,0.303,3.333,0.795,4.41,0.931,0.365,0.378,1.187,1.607,0.682,0.844,1.999,0.489,0.796,0.369,8.029,7.104,2.033,2.134,0.993,0.921,1.006,7.254,0.585,11.953,2.744,4.35,2.116,1.08,1.388,1.111,0.681,4.568,3.332,0.547,0.746,6.696,1.455,4.481,0.837,0.482,3.279,3.487,1.617,5.894,5.304,1.965,2.579,0.933,2.978,1.35,1.059,0.938,1.942,0.485
2021-12-21 00:00:00+00:00,0.58,0.409,0.317,1.172,0.524,0.303,3.31,0.795,4.269,0.914,0.367,0.384,1.182,1.643,0.668,0.85,2.023,0.479,0.798,0.381,7.97,6.984,2.112,2.141,0.97,0.897,1.018,7.242,0.567,11.738,2.654,4.165,2.045,1.095,1.356,1.096,0.68,4.635,3.36,0.504,0.717,6.716,1.482,4.384,0.829,0.465,3.229,3.461,1.649,5.96,5.241,1.973,2.544,0.907,2.906,1.348,1.028,0.941,2.004,0.508
2021-12-22 00:00:00+00:00,0.561,0.401,0.311,1.127,0.518,0.299,3.252,0.769,4.271,0.911,0.364,0.381,1.147,1.602,0.664,0.808,1.977,0.478,0.786,0.383,7.934,6.646,2.033,2.092,0.97,0.863,1.008,7.233,0.552,11.71,2.695,4.281,2.025,1.051,1.376,1.111,0.669,4.526,3.201,0.473,0.658,6.527,1.371,4.355,0.757,0.437,3.083,3.413,1.464,5.898,5.114,1.906,2.497,0.813,2.875,1.278,0.995,0.917,1.83,0.47
2021-12-23 00:00:00+00:00,0.539,0.392,0.302,1.11,0.505,0.291,3.165,0.743,4.171,0.864,0.352,0.37,1.116,1.542,0.648,0.778,1.867,0.458,0.761,0.356,7.807,6.648,1.961,1.986,0.905,0.847,0.978,6.971,0.527,11.549,2.554,4.0,1.924,1.019,1.31,1.104,0.639,4.397,3.101,0.459,0.643,6.417,1.311,4.192,0.724,0.417,2.998,3.298,1.439,5.573,4.895,1.834,2.358,0.842,2.819,1.281,0.956,0.905,1.809,0.473
2021-12-24 00:00:00+00:00,0.532,0.395,0.299,1.118,0.518,0.289,3.321,0.748,4.287,0.89,0.359,0.378,1.173,1.573,0.63,0.793,1.912,0.475,0.768,0.353,7.853,6.793,1.994,2.018,0.963,0.85,1.019,7.102,0.543,11.925,2.648,4.188,2.007,1.032,1.341,1.089,0.653,4.511,3.234,0.473,0.661,6.603,1.338,4.131,0.725,0.43,3.064,3.188,1.461,5.362,4.63,1.828,2.29,0.889,2.812,1.248,0.955,0.905,1.803,0.471
2021-12-25 00:00:00+00:00,0.532,0.403,0.304,1.125,0.524,0.287,3.327,0.78,4.411,0.905,0.363,0.377,1.142,1.572,0.646,0.809,1.978,0.471,0.77,0.358,8.398,6.951,2.053,2.095,0.927,0.856,1.041,7.398,0.545,12.124,2.738,4.338,2.051,1.045,1.34,1.121,0.636,4.693,3.389,0.488,0.704,6.641,1.351,4.342,0.732,0.427,3.146,3.235,1.466,5.467,4.802,1.861,2.391,0.912,2.892,1.223,0.986,0.922,1.812,0.49
2021-12-26 00:00:00+00:00,0.538,0.408,0.3,1.142,0.504,0.291,3.43,0.759,4.329,0.913,0.363,0.379,1.163,1.56,0.65,0.836,1.977,0.467,0.779,0.357,8.179,7.016,2.053,2.111,0.965,0.867,1.062,7.349,0.54,12.216,2.686,4.356,2.022,1.025,1.355,1.111,0.638,4.651,3.326,0.485,0.717,6.685,1.341,4.323,0.74,0.424,3.213,3.277,1.501,5.643,4.86,1.881,2.369,0.944,2.951,1.267,0.997,0.926,1.825,0.514
2021-12-27 00:00:00+00:00,0.543,0.409,0.303,1.18,0.503,0.3,3.475,0.762,4.336,0.938,0.377,0.384,1.18,1.619,0.666,0.824,1.931,0.465,0.767,0.365,8.289,7.099,2.054,2.082,0.978,0.868,1.053,7.42,0.542,12.117,2.671,4.339,1.987,1.054,1.365,1.109,0.627,4.812,3.231,0.483,0.71,6.684,1.423,4.231,0.755,0.437,3.265,3.192,1.516,5.735,4.891,1.917,2.392,0.951,2.971,1.274,0.972,0.953,1.846,0.524
2021-12-28 00:00:00+00:00,0.566,0.416,0.312,1.202,0.504,0.306,3.497,0.775,4.401,0.963,0.393,0.381,1.214,1.614,0.692,0.872,2.014,0.478,0.786,0.377,8.748,7.161,2.13,2.118,0.987,0.836,1.1,7.422,0.553,12.019,2.732,4.364,2.087,1.055,1.377,1.138,0.653,4.803,3.421,0.506,0.726,6.762,1.389,4.18,0.766,0.484,3.283,3.218,1.543,5.93,5.017,1.941,2.4,0.987,2.968,1.226,0.997,0.983,1.924,0.527
2021-12-29 00:00:00+00:00,0.559,0.411,0.31,1.197,0.508,0.3,3.438,0.778,4.472,0.949,0.4,0.378,1.196,1.652,0.69,0.872,2.112,0.472,0.789,0.369,8.782,7.413,2.19,2.13,0.966,0.889,1.087,7.517,0.545,12.446,2.836,4.544,2.049,1.069,1.364,1.124,0.664,4.889,3.415,0.545,0.718,6.719,1.338,4.146,0.742,0.512,3.211,3.162,1.541,6.005,5.051,1.868,2.408,0.961,2.922,1.21,0.981,1.02,1.745,0.567
2021-12-30 00:00:00+00:00,0.574,0.414,0.312,1.211,0.505,0.304,3.475,0.794,4.487,0.987,0.403,0.383,1.221,1.675,0.679,0.875,2.043,0.485,0.806,0.375,8.704,7.401,2.19,2.167,0.976,0.86,1.1,7.64,0.552,12.596,2.866,4.577,2.15,1.063,1.393,1.101,0.663,4.843,3.396,0.628,0.776,6.847,1.347,4.281,0.784,0.564,3.309,3.217,1.562,6.195,5.249,1.898,2.464,0.976,2.98,1.211,1.005,1.034,1.782,0.643
2021-12-31 00:00:00+00:00,0.584,0.426,0.314,1.23,0.518,0.309,3.631,0.794,4.654,0.998,0.402,0.394,1.221,1.699,0.696,0.9,2.121,0.486,0.829,0.38,8.791,7.72,2.255,2.241,0.977,0.875,1.108,7.715,0.554,12.642,2.879,4.656,2.062,1.113,1.387,1.146,0.671,4.963,3.62,0.653,0.779,6.866,1.376,4.45,0.808,0.568,3.427,3.314,1.592,6.301,5.427,1.958,2.551,0.991,2.961,1.254,1.045,1.03,1.83,0.648
2022-01-01 00:00:00+00:00,0.599,0.428,0.316,1.276,0.538,0.322,3.576,0.798,4.602,1.043,0.41,0.405,1.275,1.729,0.723,0.923,2.183,0.499,0.831,0.384,8.814,7.603,2.242,2.271,0.985,0.903,1.139,7.812,0.56,12.669,2.902,4.745,2.195,1.14,1.407,1.173,0.7,4.892,3.64,0.64,0.777,6.936,1.491,4.453,0.821,0.587,3.476,3.368,1.659,6.401,5.505,2.003,2.569,1.012,2.949,1.298,1.034,1.034,1.883,0.626
2022-01-02 00:00:00+00:00,0.617,0.43,0.315,1.243,0.559,0.324,3.707,0.791,4.688,1.02,0.408,0.405,1.287,1.714,0.725,0.904,2.149,0.511,0.835,0.391,8.654,7.365,2.25,2.248,1.001,0.917,1.12,7.683,0.554,12.773,2.917,4.623,2.212,1.135,1.411,1.128,0.714,4.994,3.569,0.606,0.775,6.899,1.483,4.528,0.814,0.559,3.411,3.38,1.67,6.38,5.464,2.023,2.543,0.995,2.937,1.287,1.069,1.025,1.88,0.61
2022-01-03 00:00:00+00:00,0.612,0.426,0.316,1.279,0.553,0.328,3.638,0.785,4.578,1.006,0.407,0.405,1.243,1.697,0.747,0.904,2.091,0.508,0.816,0.384,8.701,7.422,2.246,2.18,0.991,0.952,1.153,7.38,0.572,12.758,2.915,4.783,2.156,1.114,1.425,1.191,0.728,4.87,3.615,0.603,0.757,6.874,1.472,4.517,0.804,0.561,3.489,3.348,1.639,6.44,5.514,2.024,2.466,0.992,2.934,1.268,1.044,1.017,1.892,0.591
2022-01-04 00:00:00+00:00,0.627,0.42,0.318,1.274,0.562,0.329,3.635,0.8,4.508,1.036,0.405,0.407,1.255,1.721,0.761,0.908,2.119,0.512,0.844,0.392,9.002,7.379,2.35,2.234,1.029,0.96,1.148,7.731,0.562,12.945,2.852,4.771,2.256,1.158,1.442,1.185,0.709,4.923,3.561,0.636,0.776,6.993,1.486,4.467,0.812,0.596,3.37,3.375,1.647,6.425,5.573,2.068,2.474,0.985,2.881,1.294,1.06,1.005,1.895,0.614
2022-01-05 00:00:00+00:00,0.638,0.426,0.329,1.248,0.563,0.33,3.587,0.81,4.532,1.022,0.413,0.408,1.266,1.704,0.76,0.895,2.09,0.509,0.834,0.388,8.755,7.432,2.376,2.246,1.078,0.962,1.17,7.633,0.592,12.883,2.932,4.749,2.258,1.159,1.546,1.137,0.735,5.021,3.613,0.688,0.822,6.879,1.543,4.393,0.872,0.672,3.354,3.371,1.629,6.272,5.448,1.962,2.47,1.025,2.892,1.294,1.062,0.981,1.791,0.743
2022-01-06 00:00:00+00:00,0.643,0.442,0.342,1.298,0.585,0.334,3.827,0.883,4.748,1.073,0.414,0.428,1.324,1.729,0.772,0.916,2.189,0.542,0.881,0.404,8.827,7.729,2.469,2.346,1.089,0.994,1.185,7.945,0.587,13.048,3.015,4.834,2.351,1.198,1.585,1.242,0.748,5.269,3.601,0.685,0.862,7.106,1.596,4.607,0.882,0.665,3.504,3.464,1.665,6.409,5.441,2.086,2.597,1.077,3.032,1.38,1.06,1.03,1.867,0.753
2022-01-07 00:00:00+00:00,0.682,0.442,0.355,1.291,0.599,0.357,3.664,0.894,4.852,1.054,0.441,0.438,1.336,1.734,0.787,0.936,2.22,0.57,0.9,0.403,9.306,7.894,2.526,2.333,1.077,0.982,1.201,7.979,0.589,13.085,3.105,4.839,2.36,1.176,1.625,1.217,0.762,5.278,3.712,0.672,0.865,7.101,1.654,4.588,0.9,0.649,3.503,3.429,1.67,6.361,5.365,2.098,2.633,1.062,3.021,1.376,1.087,1.027,1.896,0.713
2022-01-08 00:00:00+00:00,0.701,0.468,0.367,1.345,0.628,0.365,3.822,0.897,4.932,1.094,0.456,0.446,1.341,1.824,0.796,0.946,2.241,0.586,0.933,0.408,9.544,8.268,2.503,2.391,1.122,1.022,1.229,8.132,0.618,13.535,3.033,4.882,2.413,1.196,1.674,1.248,0.769,5.265,3.808,0.651,0.845,7.113,1.64,4.678,0.876,0.629,3.555,3.351,1.67,6.451,5.342,2.141,2.598,1.03,3.076,1.41,1.085,1.041,1.865,0.706
2022-01-09 00:00:00+00:00,0.688,0.469,0.365,1.395,0.641,0.361,3.739,0.89,4.684,1.106,0.458,0.444,1.335,1.887,0.811,0.936,2.226,0.598,0.913,0.403,9.755,8.21,2.529,2.37,1.14,1.015,1.202,8.169,0.632,13.247,3.097,4.631,2.353,1.18,1.597,1.232,0.772,5.156,3.693,0.64,0.849,7.156,1.593,4.686,0.879,0.605,3.585,3.329,1.699,6.585,5.449,2.106,2.595,1.018,3.082,1.404,1.084,1.057,1.917,0.712
2022-01-10 00:00:00+00:00,0.692,0.461,0.364,1.412,0.633,0.354,3.796,0.9,4.899,1.106,0.467,0.449,1.326,1.903,0.817,0.953,2.245,0.584,0.908,0.409,9.339,7.939,2.564,2.316,1.159,1.017,1.193,8.016,0.649,13.628,3.053,4.837,2.334,1.204,1.646,1.205,0.79,5.248,3.868,0.653,0.831,7.193,1.506,4.495,0.844,0.62,3.573,3.264,1.632,6.784,5.557,2.052,2.572,1.012,3.064,1.416,1.072,1.047,1.936,0.71
2022-01-11 00:00:00+00:00,0.727,0.464,0.392,1.426,0.632,0.378,3.746,0.924,4.917,1.135,0.513,0.471,1.36,1.966,0.856,0.993,2.312,0.587,0.915,0.425,9.195,8.03,2.471,2.428,1.197,1.037,1.296,8.025,0.677,13.611,3.102,4.774,2.387,1.209,1.671,1.255,0.836,5.289,3.862,0.66,0.888,7.133,1.6,4.425,0.871,0.618,3.574,3.151,1.596,6.91,5.634,2.086,2.567,1.078,3.046,1.473,1.093,1.046,1.955,0.693
2022-01-12 00:00:00+00:00,0.725,0.486,0.418,1.402,0.625,0.394,3.743,0.903,4.755,1.117,0.567,0.476,1.336,1.997,0.822,0.982,2.282,0.581,0.911,0.43,9.517,8.008,2.444,2.406,1.189,1.005,1.269,8.125,0.717,13.401,3.081,4.944,2.353,1.197,1.727,1.245,0.818,5.332,3.816,0.63,0.896,7.33,1.519,4.405,0.878,0.604,3.581,3.215,1.668,6.887,5.684,2.053,2.485,1.113,3.024,1.452,1.104,1.045,1.986,0.675
2022-01-13 00:00:00+00:00,0.705,0.474,0.415,1.399,0.634,0.403,3.869,0.91,4.727,1.16,0.548,0.48,1.34,2.024,0.834,0.958,2.297,0.581,0.89,0.438,9.746,8.01,2.467,2.453,1.214,1.054,1.305,8.154,0.679,13.845,3.021,4.833,2.312,1.242,1.832,1.249,0.805,5.258,3.763,0.653,0.875,7.389,1.519,4.426,0.876,0.598,3.56,3.22,1.627,6.785,5.629,2.045,2.53,1.114,3.018,1.44,1.099,1.061,1.983,0.671
2022-01-14 00:00:00+00:00,0.705,0.485,0.421,1.439,0.633,0.409,3.837,0.903,4.853,1.187,0.527,0.473,1.311,2.013,0.837,0.971,2.322,0.578,0.899,0.42,9.907,7.853,2.442,2.457,1.193,1.038,1.247,7.981,0.68,13.833,3.08,4.948,2.319,1.232,1.76,1.29,0.801,5.253,3.853,0.64,0.854,7.345,1.521,4.363,0.862,0.605,3.517,3.185,1.62,6.614,5.579,2.052,2.546,1.044,3.057,1.472,1.134,1.058,1.974,0.664
2022-01-15 00:00:00+00:00,0.691,0.486,0.407,1.477,0.63,0.403,3.854,0.901,4.845,1.154,0.524,0.474,1.327,1.996,0.835,0.988,2.291,0.584,0.902,0.428,9.703,8.111,2.444,2.428,1.19,1.001,1.225,8.205,0.657,13.67,3.039,5.052,2.313,1.248,1.829,1.288,0.79,5.266,3.834,0.626,0.869,7.344,1.474,4.335,0.864,0.573,3.551,3.161,1.643,6.616,5.541,2.032,2.516,1.044,3.056,1.458,1.12,1.064,1.955,0.652
